Customer_ID,Cluster_Label,Predicted_Churn,Churn_Probability,Predicted_Next_Quarter_Revenue,Risk_Score,Revenue_Potential_Score,Engagement_Score,Engagement_Level
12599,Discount-Heavy Stable,0,3.4696729848024284e-09,10821.604,8.38,44.77,54.41,Medium
11730,At-Risk SMB,0,8.254379980663569e-09,306.5374,11.79,14.35,28.73,Low
13703,High-Growth Startup,0,1.8487872720404526e-09,1022.46484,7.87,37.26,61.04,Medium
10257,Discount-Heavy Stable,0,2.2602812284656766e-09,721.7644,10.58,26.93,39.34,Low
13611,High-Growth Startup,0,3.986028303636881e-09,8821.657,7.84,38.91,55.52,Medium
11887,High Revenue Loyal,0,5.747197817218654e-10,2188.6187,7.87,46.66,83.41,High
11152,Discount-Heavy Stable,0,2.6822604828504444e-09,172.16118,8.89,32.78,54.43,Medium
12452,High-Growth Startup,0,3.602570214753496e-09,14924.559,9.82,57.31,66.76,Medium
10648,At-Risk SMB,0,3.874041577986806e-09,2788.362,10.98,24.99,39.9,Low
13099,High Revenue Loyal,0,5.209781453319558e-09,31708.496,7.69,71.54,66.67,Medium
14979,Discount-Heavy Stable,0,3.801396019917567e-09,6575.4727,9.32,33.14,49.6,Low
12355,At-Risk SMB,0,4.464714349568597e-09,2554.298,11.74,28.47,46.1,Low
14639,High Revenue Loyal,0,3.2591941586487253e-09,5178.4165,7.36,41.24,66.31,Medium
13456,High-Growth Startup,0,3.189820232349278e-09,7777.3887,7.07,43.65,59.38,Medium
14018,At-Risk SMB,0,3.25008236069065e-09,2481.3525,11.32,21.54,29.87,Low
11316,High-Growth Startup,0,3.301702123282465e-09,2989.68,7.72,38.15,61.57,Medium
11089,At-Risk SMB,0,9.892619342619651e-09,1468.7227,10.78,19.23,30.84,Low
12132,High-Growth Startup,0,3.708073486025362e-09,2406.3535,9.6,38.12,58.91,Medium
14554,High-Growth Startup,0,2.854890547990241e-09,13592.356,8.92,52.04,63.22,Medium
13832,High-Growth Startup,0,3.7508478225152916e-09,5104.7773,7.47,43.35,61.34,Medium
11351,High-Growth Startup,0,7.395474646938427e-11,223.19557,8.89,40.37,72.29,Medium
13194,High-Growth Startup,0,9.828950315350631e-09,336.85583,8.27,32.04,51.21,Medium
10113,At-Risk SMB,0,1.7177847994121675e-09,32.380497,14.65,10.99,16.28,Low
13920,At-Risk SMB,1,0.9999998350504348,-259.07028,61.24,17.81,30.07,Low
10264,High Revenue Loyal,0,2.8290028633859972e-09,3164.7432,6.16,49.55,89.62,High
11394,High Revenue Loyal,0,3.8339917368209735e-09,12348.897,7.47,58.1,80.65,High
14983,At-Risk SMB,0,5.329000891227442e-09,31.292948,11.03,15.02,18.27,Low
11187,At-Risk SMB,1,0.9999999557769774,-493.31476,62.54,14.17,30.3,Low
14693,High-Growth Startup,0,2.6023889934466983e-08,274.54474,9.61,33.12,56.67,Medium
10057,At-Risk SMB,1,0.9999999993230476,599.2713,60.26,11.02,17.68,Low
11310,Discount-Heavy Stable,0,1.2245978442816347e-09,188.21477,9.58,32.12,52.96,Medium
10696,At-Risk SMB,1,0.9999999999999674,517.4204,61.52,19.61,36.18,Low
14335,Discount-Heavy Stable,1,0.999999989280078,-179.36601,58.52,28.29,47.59,Low
13955,High Revenue Loyal,0,5.209781453319558e-09,23748.012,6.96,68.61,76.45,High
12385,High Revenue Loyal,0,2.835335332970029e-09,17205.719,6.96,65.33,83.14,High
14305,High Revenue Loyal,0,2.835335332970029e-09,16759.244,7.76,60.41,78.13,High
14379,Discount-Heavy Stable,0,3.900538517456875e-09,9225.705,10.41,33.12,35.12,Low
13684,At-Risk SMB,0,1.7183678210382695e-08,640.04205,11.89,24.44,40.22,Low
11942,At-Risk SMB,1,0.9999999996069806,1239.1309,62.88,11.71,15.96,Low
10320,Discount-Heavy Stable,1,0.9999993556546424,7785.3057,59.03,40.92,53.72,Medium
12437,High-Growth Startup,1,0.9999996526665428,7059.636,58.78,38.15,52.01,Medium
11590,High Revenue Loyal,0,3.475805871562821e-10,2214.7053,8.09,43.22,75.39,High
10683,High Revenue Loyal,0,7.931345472417379e-09,1260.9551,6.96,43.96,77.24,High
13143,Discount-Heavy Stable,0,2.961380070008146e-09,12133.808,9.98,45.51,56.96,Medium
13426,At-Risk SMB,0,2.834844576129673e-09,2620.1084,10.49,18.48,33.13,Low
10480,At-Risk SMB,0,3.9300634391405014e-09,67.52834,12.23,12.97,19.83,Low
13738,High-Growth Startup,0,4.014321497417871e-09,10539.974,8.99,49.39,65.66,Medium
13039,High Revenue Loyal,0,2.835335332970029e-09,25035.947,7.07,73.76,82.88,High
10287,High Revenue Loyal,0,2.835335332970029e-09,19435.85,6.16,63.15,78.76,High
13793,High Revenue Loyal,0,2.835335332970029e-09,14778.553,8.27,57.78,74.09,Medium
12079,At-Risk SMB,0,3.3782385011629742e-09,2641.2373,11.03,22.02,32.59,Low
13632,Discount-Heavy Stable,0,2.4815692687285805e-08,1328.2113,10.56,34.07,57.02,Medium
12570,Discount-Heavy Stable,0,3.494325066464424e-07,-127.758,8.49,30.65,49.13,Low
11922,At-Risk SMB,0,9.742863587040005e-08,1329.8473,11.01,16.99,22.6,Low
14367,At-Risk SMB,0,1.9852442234743527e-07,41.240627,11.57,16.45,24.33,Low
13730,High-Growth Startup,0,2.835335332970029e-09,13633.712,8.56,43.02,48.41,Low
11599,Discount-Heavy Stable,0,3.0594135564765134e-09,8295.138,7.5,40.7,49.56,Low
12489,High Revenue Loyal,0,2.377538178310818e-09,13626.547,7.36,61.57,85.36,High
14623,High-Growth Startup,0,5.965275595040072e-10,2646.6875,8.51,42.13,72.77,Medium
10737,High Revenue Loyal,0,2.471214507338004e-09,3629.5764,6.96,52.42,89.51,High
12403,High-Growth Startup,0,3.8339917368209735e-09,11199.184,7.98,49.18,65.67,Medium
10337,High Revenue Loyal,0,6.747737372013939e-10,304.4052,7.36,37.92,65.86,Medium
14837,High Revenue Loyal,0,9.616643722520909e-09,1514.1565,8.16,41.96,73.18,Medium
12952,High-Growth Startup,0,1.1004055204719876e-09,1174.2208,9.28,37.22,65.65,Medium
12813,High-Growth Startup,0,3.556400671473833e-09,359.3153,10.63,33.65,56.01,Medium
14541,High Revenue Loyal,0,1.838353394805087e-09,160.3337,8.16,44.29,81.77,High
11072,High-Growth Startup,0,3.3129428727839484e-09,7185.8647,9.5,37.36,53.71,Medium
12441,Discount-Heavy Stable,0,6.063880666999216e-07,633.644,9.35,28.59,45.61,Low
14477,At-Risk SMB,0,2.089150694496699e-09,2992.2175,13.72,20.21,25.82,Low
12442,High Revenue Loyal,0,2.835335332970029e-09,15726.544,6.96,58.47,73.06,Medium
14311,At-Risk SMB,0,6.044865673775117e-09,34.385918,9.07,11.57,18.42,Low
14912,At-Risk SMB,0,9.163860468782393e-08,40.597057,14.86,20.56,32.86,Low
14243,At-Risk SMB,0,2.027096975717395e-09,2163.477,14.97,21.7,31.33,Low
10082,At-Risk SMB,1,0.999995957750016,321.68796,60.16,20.93,37.84,Low
12573,High-Growth Startup,0,2.370185970925705e-09,12902.711,8.19,57.76,73.84,Medium
13590,High Revenue Loyal,0,1.569219591491392e-08,568.64,8.23,50.02,91.57,High
11715,At-Risk SMB,0,8.292500140158895e-09,222.3166,10.78,20.9,35.98,Low
11489,Discount-Heavy Stable,0,2.7942773847330463e-09,4052.7703,7.79,34.08,49.38,Low
10499,At-Risk SMB,1,0.9999999998166916,599.2591,66.49,16.88,26.05,Low
14481,At-Risk SMB,1,0.9999999998543888,-271.36722,64.24,18.3,25.77,Low
12093,High-Growth Startup,0,9.32291582628836e-09,3324.227,10.56,41.16,65.87,Medium
12723,At-Risk SMB,1,0.9999999958676816,2605.1548,66.12,21.97,29.89,Low
14804,At-Risk SMB,0,1.625588128659051e-09,48.370216,9.57,6.48,6.77,Low
13728,High Revenue Loyal,0,1.500735127225054e-09,27359.242,8.7,75.42,86.59,High
13718,Discount-Heavy Stable,0,2.835335332970029e-09,5879.016,6.45,40.97,60.46,Medium
14191,High Revenue Loyal,0,2.835335332970029e-09,23838.016,7.47,64.18,69.29,Medium
11611,High Revenue Loyal,0,2.3826294558371566e-10,285.6376,6.96,40.59,75.93,High
12293,High-Growth Startup,0,3.2591941586487253e-09,7239.7173,8.27,41.24,59.56,Medium
14059,At-Risk SMB,0,3.078306076589696e-09,2644.8123,9.47,17.32,25.13,Low
12488,Discount-Heavy Stable,0,1.1983838874555607e-09,4721.611,10.01,35.03,47.67,Low
11023,Discount-Heavy Stable,0,1.7305475039329347e-09,4033.6077,10.92,29.08,43.05,Low
12433,High-Growth Startup,0,6.3940867761359e-08,229.91713,9.69,32.41,56.53,Medium
13891,High Revenue Loyal,0,2.471214507338004e-09,12310.85,8.96,61.44,85.57,High
14155,High-Growth Startup,1,0.9999999990859644,10662.402,56.89,38.55,46.59,Low
13879,High Revenue Loyal,0,5.741412835574852e-09,1025.1816,6.56,40.69,68.65,Medium
14472,High Revenue Loyal,0,2.4211078826772583e-09,21260.885,8.63,63.82,70.54,Medium
14958,High Revenue Loyal,0,3.095185109509527e-09,12344.864,7.76,51.28,73.2,Medium
10666,High-Growth Startup,0,1.6500752284715874e-10,363.117,7.07,38.97,67.39,Medium
14952,High-Growth Startup,0,1.4003293431209707e-09,275.5612,10.74,35.16,61.82,Medium
12810,High Revenue Loyal,0,2.835335332970029e-09,22998.25,7.76,69.98,83.18,High
11553,At-Risk SMB,0,4.170768178712394e-07,-89.363235,13.94,17.86,34.74,Low
14400,High-Growth Startup,0,4.3179409829964167e-10,2416.8843,7.5,35.64,58.67,Medium
12303,At-Risk SMB,1,0.9999999999947428,-424.7473,60.49,17.57,29.09,Low
11018,Discount-Heavy Stable,0,2.937000189243549e-09,2232.2644,9.18,28.61,41.42,Low
10558,At-Risk SMB,0,1.0316718116241443e-09,2001.1606,14.52,16.95,24.64,Low
12553,High-Growth Startup,0,2.1695020185636343e-09,12032.817,8.19,39.07,41.75,Low
11208,At-Risk SMB,0,2.5610562446417112e-09,4791.8486,12.16,29.56,41.11,Low
12154,High-Growth Startup,0,3.858607521280707e-10,1814.509,8.38,32.15,52.8,Medium
13180,At-Risk SMB,0,2.511577606323477e-09,2421.87,17.85,23.08,28.88,Low
12269,High-Growth Startup,0,3.331296828932471e-09,259.13052,8.84,30.05,51.92,Medium
11511,High Revenue Loyal,0,2.2143790079934673e-09,15491.262,7.76,61.37,79.85,High
12755,Discount-Heavy Stable,0,3.840498000732394e-09,392.45444,8.52,31.34,57.05,Medium
12305,At-Risk SMB,1,0.9999999965334164,1936.5253,64.5,16.23,25.71,Low
11685,High Revenue Loyal,0,3.384994536489339e-09,2948.4731,6.7,45.39,77.22,High
10246,Discount-Heavy Stable,0,8.863104118560171e-08,31.45297,8.38,30.81,53.38,Medium
11164,High Revenue Loyal,0,2.40443167477529e-09,5959.8467,6.56,52.53,86.56,High
13078,High-Growth Startup,0,1.2007700568288681e-08,260.9416,8.7,33.82,61.46,Medium
14177,High-Growth Startup,0,2.835335332970029e-09,10578.61,7.47,40.81,51.07,Medium
10267,High Revenue Loyal,0,2.595434333207815e-09,23206.986,7.29,70.45,81.62,High
12519,At-Risk SMB,0,3.927309933757856e-09,1976.8003,13.74,18.95,26.11,Low
11115,Discount-Heavy Stable,0,2.6536801634052927e-09,5858.2954,8.3,37.75,51.99,Medium
10064,High-Growth Startup,0,2.386222811656321e-09,3137.9229,9.31,30.82,49.02,Low
12214,At-Risk SMB,0,1.9627318444620468e-08,949.6509,9.54,16.24,32.05,Low
14027,High-Growth Startup,1,0.9999999944537814,26.264698,61.09,34.59,64.53,Medium
12306,At-Risk SMB,1,0.999999999248984,671.6079,60.74,20.33,34.1,Low
12938,High Revenue Loyal,0,8.692833343630268e-10,177.77397,7.76,43.78,82.57,High
14821,High-Growth Startup,0,2.578218900803365e-09,11031.118,8.41,41.9,48.92,Low
13283,High Revenue Loyal,0,2.0956485700951513e-09,17539.572,6.89,66.39,83.94,High
12068,Discount-Heavy Stable,0,1.2287296964518574e-08,1496.708,8.27,30.37,47.95,Low
12999,Discount-Heavy Stable,0,6.49835792871307e-08,194.92952,10.29,32.03,50.31,Medium
13923,At-Risk SMB,0,4.789989243912142e-09,1425.3744,12.52,15.55,27.09,Low
14310,High-Growth Startup,0,1.0872024871216748e-09,398.6019,9.83,36.54,63.81,Medium
14284,High Revenue Loyal,0,2.598383962530992e-08,1268.7787,7.29,40.58,72.6,Medium
12389,High-Growth Startup,0,1.6417521351559292e-08,9753.949,7.39,42.18,55.86,Medium
11785,High Revenue Loyal,0,5.446723875866311e-09,170.15381,8.27,40.88,73.49,Medium
11238,At-Risk SMB,0,7.727782215407495e-08,220.35085,12.23,20.98,34.69,Low
10104,Discount-Heavy Stable,0,6.404331765115447e-10,2290.4136,7.47,32.98,54.17,Medium
12223,At-Risk SMB,0,8.361245259204835e-09,263.75723,9.32,17.27,22.89,Low
14512,At-Risk SMB,0,9.26823058967628e-08,82.29328,13.03,23.98,41.92,Low
10273,High Revenue Loyal,0,3.986071308733056e-09,16852.402,6.96,56.91,68.22,Medium
10509,At-Risk SMB,0,6.509105644797288e-09,1326.9972,10.77,19.36,29.52,Low
13862,High Revenue Loyal,0,2.835335332970029e-09,23820.25,6.27,69.03,77.11,High
13885,Discount-Heavy Stable,0,5.557517735232851e-10,1622.3337,9.75,31.91,55.01,Medium
11850,High-Growth Startup,0,5.691451643348806e-10,2055.8525,8.38,37.18,59.84,Medium
10866,Discount-Heavy Stable,0,2.2758022809635444e-09,6186.173,10.01,34.9,42.81,Low
12590,At-Risk SMB,0,1.1413564418616483e-09,2122.9094,12.89,21.6,32.71,Low
10909,High Revenue Loyal,0,1.8135093260928601e-09,14274.946,6.96,56.73,79.26,High
12414,At-Risk SMB,1,0.9999999987474336,502.34988,60.88,16.48,26.86,Low
13934,High Revenue Loyal,0,3.189820232349278e-09,21502.875,7.69,63.43,72.13,Medium
11304,High Revenue Loyal,0,2.835335332970029e-09,15586.066,6.56,57.19,72.19,Medium
11628,High Revenue Loyal,0,2.835335332970029e-09,6373.8467,6.96,54.39,85.37,High
11083,Discount-Heavy Stable,0,3.6080489705888582e-09,1332.6962,9.79,27.7,41.85,Low
11523,Discount-Heavy Stable,0,3.8339917368209735e-09,9443.172,9.58,38.17,47.03,Low
10836,High-Growth Startup,0,4.519761066589226e-09,8774.658,9.75,46.45,65.86,Medium
10359,At-Risk SMB,0,7.560947882094675e-09,1616.7216,7.36,17.12,26.68,Low
10139,High-Growth Startup,0,2.8196890803331193e-10,253.2349,8.56,36.13,62.74,Medium
10300,High-Growth Startup,0,2.413162183548427e-09,10342.599,8.3,42.23,51.65,Medium
11557,Discount-Heavy Stable,0,1.4438490755136142e-08,182.92363,9.06,19.81,30.91,Low
11004,High Revenue Loyal,0,3.824516109897026e-09,15529.385,6.89,61.93,80.03,High
10383,High-Growth Startup,0,3.2591941586487253e-09,6078.403,10.16,36.44,54.88,Medium
10942,Discount-Heavy Stable,0,5.858039825980827e-10,1808.2465,9.35,33.08,53.86,Medium
12095,Discount-Heavy Stable,0,5.985506391977182e-09,715.67914,8.19,30.38,48.49,Low
13996,High Revenue Loyal,0,3.842102210559541e-09,590.6827,7.39,38.04,68.77,Medium
10762,High Revenue Loyal,0,3.048291467526505e-10,689.0253,6.78,34.45,63.17,Medium
14908,High Revenue Loyal,0,2.835335332970029e-09,18380.818,7.47,65.15,78.8,High
14748,High-Growth Startup,0,4.133966415575281e-09,220.2588,9.79,38.54,65.45,Medium
12715,Discount-Heavy Stable,0,3.142149807544364e-09,10395.208,8.09,32.66,34.06,Low
12218,Discount-Heavy Stable,0,3.8773868275898944e-10,25.163084,9.69,29.28,50.24,Medium
13086,At-Risk SMB,1,0.9999999988781558,539.8974,67.97,13.49,19.94,Low
10899,High Revenue Loyal,0,2.835335332970029e-09,18457.684,7.36,63.78,76.1,High
14174,High Revenue Loyal,0,1.8262998053569122e-08,15495.776,6.27,60.89,80.1,High
13146,High-Growth Startup,0,6.997689310961131e-10,2123.581,7.1,33.55,55.35,Medium
11403,Discount-Heavy Stable,0,3.4503357660344067e-09,4956.283,9.87,32.63,45.35,Low
12182,Discount-Heavy Stable,0,1.6225876873159223e-09,549.27814,8.38,35.67,60.54,Medium
14035,High Revenue Loyal,0,3.8339917368209735e-09,30630.271,6.56,81.6,83.34,High
14523,High-Growth Startup,0,2.340539493605676e-09,6351.8193,6.96,48.22,75.5,High
13150,High Revenue Loyal,0,7.470879553376434e-09,16595.71,8.09,55.02,69.56,Medium
11513,High-Growth Startup,0,1.391575274791099e-10,531.35895,8.89,39.79,74.1,Medium
11189,High Revenue Loyal,0,2.835335332970029e-09,6862.216,8.09,52.38,85.65,High
13188,Discount-Heavy Stable,0,2.835335332970029e-09,8718.692,6.96,43.81,63.84,Medium
12178,Discount-Heavy Stable,0,8.111126464594593e-10,114.78549,8.56,27.34,51.53,Medium
14823,High-Growth Startup,0,2.255630582406748e-09,5003.155,7.98,38.0,55.25,Medium
13665,High Revenue Loyal,0,3.8339917368209735e-09,18408.227,6.78,64.67,77.27,High
12623,High Revenue Loyal,0,2.835335332970029e-09,28044.91,6.96,73.28,78.31,High
10109,High Revenue Loyal,0,3.852984792045368e-09,4308.7656,6.49,46.93,85.17,High
14282,At-Risk SMB,1,0.9999999972337088,-461.4004,62.27,17.29,23.29,Low
12459,High Revenue Loyal,1,0.999999951764739,14704.654,57.39,59.71,80.52,High
10431,Discount-Heavy Stable,0,1.429522893408685e-09,1992.4075,10.66,28.61,42.41,Low
10059,High Revenue Loyal,0,2.835335332970029e-09,7820.418,6.67,45.85,68.01,Medium
10077,High Revenue Loyal,0,2.835335332970029e-09,29716.445,8.96,67.24,58.64,Medium
10797,High Revenue Loyal,0,5.229490300533129e-10,2209.336,8.96,42.56,74.41,Medium
10369,At-Risk SMB,0,5.793787656870785e-09,1362.6488,16.04,20.84,37.12,Low
11586,Discount-Heavy Stable,0,2.472356287741292e-07,127.32178,10.88,23.68,45.04,Low
10786,At-Risk SMB,0,1.594340295179048e-09,42.6278,12.16,20.93,32.15,Low
14478,High Revenue Loyal,0,1.067656631930521e-09,272.271,8.38,41.39,74.41,Medium
14358,At-Risk SMB,1,0.9999999998826744,-474.8602,62.55,10.96,20.04,Low
12125,At-Risk SMB,0,1.328763509540991e-09,2121.7659,11.35,25.56,41.29,Low
12155,High-Growth Startup,0,3.13615716260038e-09,3441.9639,9.5,38.3,61.11,Medium
11893,High-Growth Startup,0,2.146827111233445e-09,6828.9746,7.76,41.83,63.68,Medium
12241,High Revenue Loyal,0,1.0308973360357586e-08,1226.6852,7.98,45.79,79.65,High
14995,High-Growth Startup,0,2.2143790079934673e-09,9025.8,7.36,42.27,56.57,Medium
13726,High-Growth Startup,0,1.2859020053799096e-10,260.006,9.5,31.53,52.56,Medium
11903,Discount-Heavy Stable,0,8.446107967463029e-09,175.47066,11.89,30.68,51.29,Medium
10122,High-Growth Startup,0,2.835335332970029e-09,13445.238,9.69,52.85,67.63,Medium
13208,High Revenue Loyal,0,2.471214507338004e-09,20511.379,7.36,60.58,72.78,Medium
12522,High-Growth Startup,0,1.2250225479789104e-08,4583.8716,7.76,31.43,39.53,Low
13884,At-Risk SMB,0,2.2495482414851424e-09,1564.2079,10.92,22.22,34.12,Low
10911,High-Growth Startup,0,2.73673133590945e-09,3597.3667,8.63,41.36,67.01,Medium
10125,High Revenue Loyal,0,2.7778457533143727e-09,27627.209,8.23,64.97,66.06,Medium
12645,High Revenue Loyal,0,5.544647857719823e-10,327.57535,7.36,38.99,71.03,Medium
12122,High Revenue Loyal,0,2.835335332970029e-09,17032.344,8.49,62.27,80.7,High
14829,High-Growth Startup,0,3.0594135564765134e-09,14917.842,7.79,52.76,65.55,Medium
11587,At-Risk SMB,1,0.9999999996222042,495.1457,63.68,14.8,24.81,Low
11258,Discount-Heavy Stable,0,5.885304488886904e-09,8392.434,11.76,42.03,58.77,Medium
13669,At-Risk SMB,0,6.3748354948285236e-09,1125.6415,12.06,20.12,28.37,Low
14615,At-Risk SMB,0,6.924930165842126e-10,1849.5498,11.36,18.83,30.17,Low
13608,High Revenue Loyal,0,4.0856137193520816e-10,312.83685,7.07,47.6,87.4,High
11179,High Revenue Loyal,0,1.9300029401212548e-09,14335.29,6.56,58.81,81.91,High
12895,Discount-Heavy Stable,0,3.2591941586487253e-09,8274.518,9.18,42.1,51.45,Medium
12766,Discount-Heavy Stable,0,3.6848367075127585e-10,2151.8467,7.76,36.56,55.95,Medium
13699,High Revenue Loyal,0,2.2143790079934673e-09,12209.713,6.27,53.56,74.49,Medium
12487,High-Growth Startup,0,5.465236047367131e-10,2653.854,9.1,42.13,68.95,Medium
13932,High-Growth Startup,0,2.892191824466912e-09,14027.712,5.81,51.54,58.54,Medium
10443,High-Growth Startup,0,2.846344693478071e-09,6562.7812,8.96,31.43,36.6,Low
12089,High-Growth Startup,0,5.582827880117108e-10,576.84406,8.95,32.85,59.62,Medium
13059,High Revenue Loyal,0,9.34249159097303e-09,79.32551,7.47,39.02,71.53,Medium
10926,High Revenue Loyal,0,1.9368566117590087e-08,832.4365,7.98,38.07,66.73,Medium
12611,Discount-Heavy Stable,0,9.156559144872271e-10,156.969,9.03,34.21,59.18,Medium
14533,High-Growth Startup,0,2.923480153239424e-09,6856.392,9.1,43.42,62.14,Medium
12472,Discount-Heavy Stable,0,4.058843435480522e-09,2787.4436,9.76,34.03,51.34,Medium
14918,High-Growth Startup,0,2.142398963035837e-09,3548.1821,9.35,41.52,67.06,Medium
11412,Discount-Heavy Stable,0,4.323864980451278e-09,141.6836,9.03,29.27,45.61,Low
14749,Discount-Heavy Stable,0,3.3129428727839484e-09,6054.8345,8.59,33.19,43.08,Low
14271,Discount-Heavy Stable,0,3.430127559413308e-09,7374.2656,8.16,31.01,40.28,Low
11510,High-Growth Startup,0,5.417926250025396e-08,1064.8398,9.98,30.43,55.12,Medium
11228,At-Risk SMB,0,2.2708310559252387e-09,1664.1012,15.44,20.64,30.7,Low
13839,High-Growth Startup,0,2.7585692009612638e-09,695.79785,10.38,35.25,60.4,Medium
13362,At-Risk SMB,0,1.51178873466702e-08,45.225014,15.3,18.48,32.93,Low
13743,Discount-Heavy Stable,0,1.1768605988310623e-09,602.3516,7.69,32.96,57.47,Medium
12624,Discount-Heavy Stable,0,3.1649198510679475e-09,2971.9546,8.49,32.6,52.96,Medium
13498,High-Growth Startup,0,1.6108817536744402e-10,268.69055,9.29,36.35,62.36,Medium
10325,Discount-Heavy Stable,0,1.4207972922330918e-09,5642.8325,8.01,32.38,44.43,Low
13286,High-Growth Startup,1,0.9999998242443526,8895.827,61.57,44.95,61.63,Medium
12232,High-Growth Startup,0,5.890111706870898e-10,2047.7975,10.72,32.26,52.17,Medium
14156,High Revenue Loyal,0,1.0346821299689964e-10,365.02872,6.96,43.71,81.1,High
12087,At-Risk SMB,0,2.1039540965179754e-07,-190.45274,14.63,14.3,22.85,Low
13516,High-Growth Startup,0,1.4640483873606677e-10,376.22522,8.38,38.39,71.56,Medium
13467,High-Growth Startup,0,3.178375180700205e-09,15473.629,7.76,48.85,56.21,Medium
11499,At-Risk SMB,0,3.266739659888218e-09,2425.818,15.04,20.1,25.93,Low
11503,At-Risk SMB,1,0.9999998756886656,205.86057,65.86,20.61,31.81,Low
11007,Discount-Heavy Stable,0,8.162955472395574e-07,178.47144,8.89,31.24,55.8,Medium
14184,At-Risk SMB,1,0.9999999343392167,-93.46285,60.38,11.07,19.2,Low
13672,High-Growth Startup,0,3.351939544369157e-09,11140.205,7.29,44.68,58.7,Medium
